"cell","bloque","N","lambda_a","gamma3","gamma11","n_interacciones","method","n_rep","n_valid","conv_rate","pct_heywood","g3_metrica_modelo","power_g3","mc_se_g3","power_g3_ic_lo","power_g3_ic_hi","bias_abs_g3","bias_rel_g3","emp_SE_g3","mean_SE_g3","razon_SE_g3","coverage_g3","g11_metrica_modelo","power_g11","mc_se_g11","power_g11_ic_lo","power_g11_ic_hi","bias_abs_g11","bias_rel_g11","emp_SE_g11","mean_SE_g11","razon_SE_g11","coverage_g11","seg_por_replica","min_por_celda","fiable","corr_FORM_PEH"
48,"F_acotar_cruce_g3_10",1300,0.4,0.1,-0.1,2,"qml",300,300,1,0,0.2333,0.806666666666667,0.0228,0.762,0.8514,0.00191826904774697,0.00822115306177285,0.0874614510791317,0.0859218524271868,0.982,0.96,-0.175,0.87,0.0194,0.8319,0.9081,0.0013308166701286,-0.00760466668644921,0.0565613159959673,0.0572640524763292,1.012,0.933333333333333,15.14,75.7,"SI",0
