"cell","bloque","N","lambda_a","gamma3","gamma11","n_interacciones","method","n_rep","n_valid","conv_rate","pct_heywood","g3_metrica_modelo","power_g3","mc_se_g3","power_g3_ic_lo","power_g3_ic_hi","bias_abs_g3","bias_rel_g3","emp_SE_g3","mean_SE_g3","razon_SE_g3","coverage_g3","g11_metrica_modelo","power_g11","mc_se_g11","power_g11_ic_lo","power_g11_ic_hi","bias_abs_g11","bias_rel_g11","emp_SE_g11","mean_SE_g11","razon_SE_g11","coverage_g11","seg_por_replica","min_por_celda","fiable","corr_FORM_PEH"
44,"D_lambda_pesimista_35",700,0.35,0.15,-0.15,2,"qml",300,300,1,0,0.4,0.813333333333333,0.0225,0.7692,0.8574,-0.00679315273427195,-0.0169828818356799,0.149408968480277,0.148425432608656,0.993,0.95,-0.3,0.903333333333333,0.0171,0.8699,0.9368,0.00598349050928543,-0.0199449683642847,0.0909513634302011,0.0994441439114357,1.093,0.97,10.83,54.2,"SI",0
